,product_code,product_name,brand,store,url,image_url,price,original_price,product_description,categories,specs,model_text
1652,CB00638,"chantria premium durable lightweight laptop backpack for women water resistant multifunctional daypack for casual office school travel, cb00638",unknown,Oriental Store,https://os-jo.com/chantria-premium-durable-lightweight-laptop-backpack-for-women-water-resistant-multifunctional-daypack-for-casual-office-school-travel-cb00638,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/CB00638/91jujuoGE4L._AC_SX522_-1200x1200.jpg,29.0,29.0,,"accessories, carrying bags",,"chantria premium durable lightweight laptop backpack for women water resistant multifunctional daypack for casual office school travel, cb00638  accessories, carrying bags"
1653,CB00648,"chantria durable premium laptop backpack water-resistant multifunctional anti-theft daypack for casual/travel/school/college, cb00648",unknown,Oriental Store,https://os-jo.com/chantria-durable-premium-laptop-backpack-water-resistant-multifunctional-anti-theft-daypack-for-casual-travel-school-college-cb00648,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/CB00648/912R1huEg-L._AC_SX522_-1200x1200.jpg,25.0,25.0,,"accessories, carrying bags",,"chantria durable premium laptop backpack water-resistant multifunctional anti-theft daypack for casual/travel/school/college, cb00648  accessories, carrying bags"
1654,B00111C,"arctic hunter casual daypack durable water resistant 23 l computer bag with luggage carry strap and anti-theft pockets, b00111c",unknown,Oriental Store,https://os-jo.com/arctic-hunter-casual-daypack-durable-water-resistant-23-l-computer-bag-with-luggage-carry-strap-and-anti-theft-pockets-b00111c,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/B00111C/81VhmDYooIL._SX679_-1200x1200.jpg,19.0,19.0,,"accessories, carrying bags",,"arctic hunter casual daypack durable water resistant 23 l computer bag with luggage carry strap and anti-theft pockets, b00111c  accessories, carrying bags"
1655,B00382,"multifunctional arctic hunter backpack with detachable design, usb port, and 17-inch laptop compatibility – perfect for travel and work-b00382",unknown,Oriental Store,https://os-jo.com/multifunctional-arctic-hunter-backpack-with-detachable-design-usb-port-and-17-inch-laptop-compatibility-perfect-for-travel-and-work-b00382,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/B00382/91Yzgf0+UWL._AC_SX679_-1200x1200.jpg,39.0,39.0,,"accessories, carrying bags",,"multifunctional arctic hunter backpack with detachable design, usb port, and 17-inch laptop compatibility – perfect for travel and work-b00382  accessories, carrying bags"
1656,B00490,"arctic hunter 16 inch expandable laptop backpack water repellent school office travel day pack with built in usb port, b00490",unknown,Oriental Store,https://os-jo.com/arctic-hunter-16-inch-expandable-laptop-backpack-water-repellent-school-office-travel-day-pack-with-built-in-usb-port-b00490,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/B00490/91g6FYVRdaL._AC_SX522_-1200x1200.jpg,29.0,29.0,,"accessories, carrying bags",,"arctic hunter 16 inch expandable laptop backpack water repellent school office travel day pack with built in usb port, b00490  accessories, carrying bags"
1657,T50,"okade t50 laptop bag 15.6 and 16 inch size, fits laptops up to 15.6″ and 16″ (black).",unknown,Oriental Store,https://os-jo.com/okade-t50-laptop-bag-15-6-and-16-inch-size,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/T50/T50-1-1200x1200.jpg,12.0,12.0,,"accessories, carrying bags",,"okade t50 laptop bag 15.6 and 16 inch size, fits laptops up to 15.6″ and 16″ (black).  accessories, carrying bags"
1658,T52,"okade t52 15.6 laptop bag–black, provides secure storage for your laptop, accessories, and documents.",unknown,Oriental Store,https://os-jo.com/okade-t52-laptop-bag-black,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/T52/T52--1200x1200.jpg,9.0,9.0,,"accessories, carrying bags",,"okade t52 15.6 laptop bag–black, provides secure storage for your laptop, accessories, and documents.  accessories, carrying bags"
1659,B00554,"arctic hunter arctic hunter 17-inch laptop daypack durable polyester backpack with built in usb/headphone port computer bag for men women, (solid black)",unknown,Oriental Store,https://os-jo.com/ah-arctic-hunter-arctic-hunter-17-inch-laptop-daypack-durable-polyester-backpack-with-built-in-usb-headphone-port-computer-bag-for-men-women-solid-black,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/Bag/B00554/81llRkBe0jL._AC_SL1500_-1200x1200.jpg,29.0,29.0,,"accessories, carrying bags",,"arctic hunter arctic hunter 17-inch laptop daypack durable polyester backpack with built in usb/headphone port computer bag for men women, (solid black)  accessories, carrying bags"
1660,B00670,"arctic hunter slim backpack for men 20l office laptop backpack with 15.6-inch laptop pocket premium polyester water-resistant light-weight laptop bag for college business commuter, black , b00670",unknown,Oriental Store,https://os-jo.com/arctic-hunter-slim-backpack-for-men-20l-office-laptop-backpack-with-15-6-inch-laptop-pocket-premium-polyester-water-resistant-light-weight-laptop-bag-for-college-business-commuter-black-b00670,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/Bag/B00670/71zUqkH0BBL._AC_SX679_-1200x1200.jpg,25.0,25.0,,"accessories, carrying bags",,"arctic hunter slim backpack for men 20l office laptop backpack with 15.6-inch laptop pocket premium polyester water-resistant light-weight laptop bag for college business commuter, black , b00670  accessories, carrying bags"
1661, B00690,"arctic hunter slim laptop backpack for men business backpack 15.6"" laptop bag upto 11l business backpack with 10.9"" ipad pocket,water-resistant back pack for daily use , black , b00690",unknown,Oriental Store,https://os-jo.com/arctic-hunter-slim-laptop-backpack-for-men-business-backpack-15-6-laptop-bag-upto-11l-business-backpack-with-10-9-ipad-pocket-water-resistant-back-pack-for-daily-use-black-b00690,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/Bag/-B00690/71FQwpG+8AL._AC_SX522_-1200x1200.jpg,25.0,25.0,,"accessories, carrying bags",,"arctic hunter slim laptop backpack for men business backpack 15.6"" laptop bag upto 11l business backpack with 10.9"" ipad pocket,water-resistant back pack for daily use , black , b00690  accessories, carrying bags"
1662,B00443 ,"arctic hunter anti-theft 15.6 inch water resistant shoulder bag with multi-pockets with built in usb port for men and women, black",unknown,Oriental Store,https://os-jo.com/arctic-hunter-anti-theft-15-6-inch-water-resistant-shoulder-bag-with-multi-pockets-with-built-in-usb-port-for-men-women-b00443-black,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/Bag/B00443-/81oCbNF77aL._AC_SL1500_-1200x1200.jpg,35.0,35.0,"Comfy Design: Our shoulder backpack is made in comfortable design. The shoulder straps are made of breathable foam material and the strap on the backside allows the backpack to be fixed on the luggage trolley easily.
Perfect Companion: The Arctic hunter backpack can used in multiple ways, as laptop bag for business or office purposes, as a college and school bag for students as travel and weekender bag for your travels. This bag will be perfect partner for you.
Versatile Material: Our travel bag is made of high-quality water-resistant PU coated Oxford cloth material, suitable to your travel, schools, college, office, hiking, etc. Provide you with thoughtful after-sales service.
Multiple Compartments and Pockets: Our laptop bag is having multiple compartments and pockets. Include one main compartment, one laptop compartment, and one zippered front pocket. The main pocket is having TSA friendly 180 degree opening. The EPE foam covered by velvet to protect your laptop.
Why To Choose Arctic Hunter: Arctic Hunter provides long term companionships with quality. And the products are tested to ensure the products meet stringent standards. This Laptop bag comes with a 2-year warranty against defects in materials and workmanship.
Built In USB Port: This laptop backpack comes with a built-in USB charging port outside and USB cable inside. This USB backpack offers you a more convenient way to charge your phone while walking, the USB charging port only offers an easy access to charge.","accessories, carrying bags",,"arctic hunter anti-theft 15.6 inch water resistant shoulder bag with multi-pockets with built in usb port for men and women, black  accessories, carrying bags"
1663,GW00022,"arctic hunter business water resistant 15.6-inch laptop briefcase, black , gw00022",unknown,Oriental Store,https://os-jo.com/arctic-hunter-business-water-resistant-15-6-inch-laptop-briefcase-black-gw00022,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/Bag/GW00022/713Cr12DQPL._AC_SX522_-1200x1200.jpg,20.0,20.0,,"accessories, carrying bags",,"arctic hunter business water resistant 15.6-inch laptop briefcase, black , gw00022  accessories, carrying bags"
1664,B00536,"arctic hunter premium laptop shoulder backpack water/scratch resistant daypack for men and women, gray ,b00536",unknown,Oriental Store,https://os-jo.com/arctic-hunter-premium-laptop-shoulder-backpack-water-scratch-resistant-daypack-for-men-and-women-gray-b00536,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/Bag/B00536/81PJpzbtDDL._AC_SX522_-1200x1200.jpg,25.0,25.0,,"accessories, carrying bags",,"arctic hunter premium laptop shoulder backpack water/scratch resistant daypack for men and women, gray ,b00536  accessories, carrying bags"
1665,B00532,"arctic hunter premium backpack water resistant built-in usb headphone jack laptop daypack for men and women, black , b00532",unknown,Oriental Store,https://os-jo.com/arctic-hunter-premium-backpack-water-resistant-built-in-usb-headphone-jack-laptop-daypack-for-men-and-women-b00532,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/Bag/B00532/81S+R-2S0GL._AC_SX522_-1200x1200.jpg,29.0,29.0,,"accessories, carrying bags",,"arctic hunter premium backpack water resistant built-in usb headphone jack laptop daypack for men and women, black , b00532  accessories, carrying bags"
1666,B00410,"arctic hunter business laptop backpack for men and women 15-inch expandable shoulder bag for school college office and travel, black ,  b00410",unknown,Oriental Store,https://os-jo.com/arctic-hunter-business-laptop-backpack-for-men-and-women-15-inch-expandable-shoulder-bag-for-school-college-office-and-travel-black-b00410,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/Bag/B00410/81YqeuFE6dL._AC_SX522_-1200x1200.jpg,27.0,27.0,,"accessories, carrying bags",,"arctic hunter business laptop backpack for men and women 15-inch expandable shoulder bag for school college office and travel, black ,  b00410  accessories, carrying bags"
1667,Y00561 ,"arctic hunter stylish crossbody bag anti-theft water repellent chest bag for men women on shopping travel office hiking, black , y00561",unknown,Oriental Store,https://os-jo.com/arctic-hunter-stylish-crossbody-bag-anti-theft-water-repellent-chest-bag-for-men-women-on-shopping-travel-office-hiking-y00561-black,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/Bag/Y00561-/81dp1COLzYL._AC_SL1500_-1200x1200.jpg,19.0,19.0,,"accessories, carrying bags",,"arctic hunter stylish crossbody bag anti-theft water repellent chest bag for men women on shopping travel office hiking, black , y00561  accessories, carrying bags"
1668,K00542,"arctic hunter premium unisex sling bag water resistant polyester cross body bag with anti-theft design for travel business daily casual, black ,  k00542",unknown,Oriental Store,https://os-jo.com/arctic-hunter-premium-unisex-sling-bag-water-resistant-polyester-cross-body-bag-with-anti-theft-design-for-travel-business-daily-casual-k00542,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/Bag/K00542/81PsjOOKk2L._AC_SX522_-1200x1200.jpg,19.0,19.0,,"accessories, carrying bags",,"arctic hunter premium unisex sling bag water resistant polyester cross body bag with anti-theft design for travel business daily casual, black ,  k00542  accessories, carrying bags"
1669,Y00020,"arctic hunter cross body travel sling bag water resistant anti-theft tough men series unisex messager shoulder bag, , 26 x 5 x 15 cm, black , y00020",unknown,Oriental Store,https://os-jo.com/arctic-hunter-cross-body-travel-sling-bag-water-resistant-anti-theft-tough-men-series-unisex-messager-shoulder-bag-26-x-5-x-15-cm-y00020-black,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/Bag/Y00020/71I+-4Hb19L._AC_SL1500_-1200x1200.jpg,19.0,19.0,,"accessories, carrying bags",,"arctic hunter cross body travel sling bag water resistant anti-theft tough men series unisex messager shoulder bag, , 26 x 5 x 15 cm, black , y00020  accessories, carrying bags"
1670,ROG BP4701,"asus rog bp4701 gaming laptop backpack with holographic cybertext printing, roll up design, suitable for up to 17 inch laptop (black)",asus,Oriental Store,https://os-jo.com/asus-rog-bp4701-gaming-laptop-backpack-with-holographic-cybertext-printing-roll-up-design-suitable-for-up-to-17-inch-laptop-black,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/ROG-BP4701/IMG-20230206_142707_445-1200x1200.jpg,20.0,20.0,,"accessories, carrying bags",,"asus rog bp4701 gaming laptop backpack with holographic cybertext printing, roll up design, suitable for up to 17 inch laptop (black)  accessories, carrying bags"
1671,Dell Essential Briefcase 15,dell essential briefcase 15 - notebook original carrying case,dell,Oriental Store,https://os-jo.com/dell-essential-briefcase-15-notebook-original-carrying-case,https://os-jo.com/image/cache/catalog/products/carrying-case/460-BCTV-1200x1200.jpg,25.0,25.0,No Description,"accessories, carrying bags",,"dell essential briefcase 15 - notebook original carrying case  accessories, carrying bags"
1672,SZN607C,huntkey szn607c 5 port 1 usb type-c universal power strip child-protective,unknown,Oriental Store,https://os-jo.com/huntkey-szn607c-5-port-1-usb-type-c-universal-power-strip-child-protective,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/SZN607C/szn607c-1200x1200.jpg,19.0,19.0,"• Max 2500W-10A 250V~ 50/60Hz
• 5 Universal AC outlets +1 USB-A+1 C（total 5V2.4A）
• 3m power cord
• Child-protective shutters
• Double break safety switch
• 750℃ fire-retardant material
• Integral copper bar
• Large Space of socket","gaming accessories, case accessories, fantech, accessories, gaming pc, gaming laptop and gaming accessories, keyboard & mouse",,"huntkey szn607c 5 port 1 usb type-c universal power strip child-protective  gaming accessories, case accessories, fantech, accessories, gaming pc, gaming laptop and gaming accessories, keyboard & mouse"
1673,PRISMA MB01,"fantech prisma mb01 mouse bungee-drag-free cord control, cable management solution for gaming mouse (black)",fantech,Oriental Store,https://os-jo.com/fantech-prisma-mb01-mouse-bungee-drag-free-cord-control-cable-management-solution-for-gaming-mouse-black,https://os-jo.com/image/cache/catalog/products/Accessories/Other-Accessories/PRISMA-MB01/Fantech-PRISMA-MB01-Mouse-Bungee-5-1200x1200.jpg,7.0,7.0,No Description,"gaming accessories, case accessories, fantech, accessories, gaming pc, gaming laptop and gaming accessories, keyboard & mouse",,"fantech prisma mb01 mouse bungee-drag-free cord control, cable management solution for gaming mouse (black)  gaming accessories, case accessories, fantech, accessories, gaming pc, gaming laptop and gaming accessories, keyboard & mouse"
